category_name,category_id,rank_in_category,itemId,title,author,publisher,pubDate,isbn,isbn13,priceSales,priceStandard,salesPoint,customerReviewRank,bestSellerRank,link,cover,description,fetched_at
어린이,1108,173,398903027,"초등 핵심 요약 독서 : 세계 문학 - 서울대, 하버드 추천 세계 명작으로 내신·수행평가 완벽 대비","오현선 (지은이), 민그림 (그림)",메가스터디북스,2026-08-08,K392130828,9791129718778,15300,17000,1450,0,173,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=398903027&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39890/30/coversum/k392130828_1.jpg,"서울대, 하버드 필독 세계 명작 24작품을 중심으로 배경지식을 넓히고 논서술형, 수행평가까지 준비할 수 있도록 구성했다. 독서 교육 분야 베스트셀러 저자 오현선(라온오쌤)이 익숙한 작품부터 낯선 작품까지 3개 수준으로 엄선했다.",2026-08-13T15:12:05+09:00
어린이,1108,174,398869017,한번 보면 입에 착 붙는 맞춤법 - 만화로 키우는 초등 문해력,"오현선 (지은이), 파프리 (그림)",서사원주니어,2026-07-30,K712130728,9791168226081,13050,14500,1240,10,174,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=398869017&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/39886/90/coversum/k712130728_1.jpg,26년 차 독서교육 전문가 오현선 선생님의 ‘초등 문해력 만화’ 시리즈이다. 말 그대로 ‘한번 보면 입에 착 붙는’ 맞춤법에서는 어린이들이 흔히 헷갈리는 ‘초등 맞춤법 필수 단어’를 쏙쏙 뽑아 구성했다. 틀리기 쉬운 단어로 구성된 유쾌 발랄한 이야기를 만화로 신나게 풀어냈다.,2026-08-13T15:12:05+09:00
어린이,1108,175,358080902,"궁금했어, 태양계","유윤한 (지은이), 김지하 (그림)",나무생각,2025-02-25,K762036555,9791162183441,13320,14800,914,10,175,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=358080902&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/35808/9/coversum/k762036555_1.jpg,"우주 안에서도 태양을 중심으로 움직이는 수성, 금성, 지구, 화성, 목성, 토성, 천왕성, 해왕성과 위성들 그리고 소행성, 왜소 행성, 혜성, 유성, 운석 등을 어린이 눈높이에 맞춰 친절하게 설명해 주는 책이다.",2026-08-13T15:12:05+09:00
어린이,1108,176,362545754,과자 사면 과학 드립니다,"정윤선 (지은이), 시미씨 (그림)",풀빛,2025-04-18,K372038526,9791194636212,13500,15000,19529,10,176,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=362545754&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/36254/57/coversum/k372038526_1.jpg,"과자, 라면, 아이스크림, 삼각김밥 등 편의점 먹거리에 숨은 맛있는 과학 이야기를 들려준다. 과자 하나만 샀을 뿐인데 ‘과자가 눅눅해지는 이유는 뭘까?’, ‘왜 컵라면 용기는 아래로 갈수록 좁아질까?’, ‘제로 콜라인데 왜 달콤할까?’, ‘푸딩은 액체일까, 고체일까?’, ‘왜 커피를 마시면 지구가 아플까?’ 등 과학 지식이 선물처럼 쏟아진다.",2026-08-13T15:12:05+09:00
어린이,1108,177,285824408,하루 한장 초등 영어 파닉스 + 발음기호 (스프링),이문필 (지은이),키즈프렌즈,2022-01-10,K522835545,9791163400554,12600,14000,18967,10,177,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=285824408&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/28582/44/coversum/k522835545_1.jpg,"초등영어 읽기와 쓰기의 기본인 파닉스와 국제음성기호를 포함한 발음기호를 한 권으로 학습할 수 있다. 알파벳 소릿값부터 단모음, 장모음, 이중자음, 이중모음, 헷갈리는 자음 비교까지 초등학생이 알아야 할 파닉스 규칙들을 모두 담았다.",2026-08-13T15:12:05+09:00
어린이,1108,178,287089333,오백 년째 열다섯 1 - 구슬 전쟁,김혜정 (지은이),위즈덤하우스,2022-01-28,K162836467,9791168121065,11250,12500,17828,10,178,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=287089333&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/28708/93/coversum/k162836467_2.jpg,"단군 신화와 우리 옛이야기에서 탄생한 야호족과 호랑족의 참신한 세계관, 두 족속이 최초 구슬을 두고 벌이는 구슬 전쟁이라는 흥미진진한 스토리, 그리고 오백 년을 열다섯으로 살아온 여자아이라는 독보적인 캐릭터가 더해진 한국형 판타지다.",2026-08-13T15:12:05+09:00
어린이,1108,179,383611907,다판다 편의점 3 - 시간을 멈추는 3분 멈춰 컵라면,"강효미 (지은이), 밤코 (그림)",다산어린이,2026-01-14,K002135362,9791130673738,12600,14000,10877,10,179,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=383611907&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/38361/19/coversum/k002135362_1.jpg,"강효미 X 밤코 작가의 베스트셀러 시리즈는 1권 출간과 동시에 어린이 독자의 사랑을 받으며 화제를 모았다. 느릿느릿하던 다판다 편의점에 정반대 성격의 새 사장님 둥둥이 등장하며, ‘사장님 마음대로’였던 공간은 빠른 속도의 변화 속으로 들어선다.",2026-08-13T15:12:05+09:00
어린이,1108,180,382395604,똥볶이 할멈 8 - 우리가 만드는 행운,"강효미 (지은이), 김무연 (그림)",슈크림북,2026-01-20,K782034524,9791198948793,12600,14000,9433,10,180,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=382395604&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/38239/56/coversum/k782034524_2.jpg,햇살 초등학교를 뒤흔든 오늘의 뽑기와 연애편지 유행 속에서 아이들의 고민이 커져 간다. 똥볶이 할멈은 우주와 소이의 이야기를 통해 솔직하기의 의미와 우리가 만드는 행운의 순간을 전한다.,2026-08-13T15:12:05+09:00
어린이,1108,181,387704893,"설민석의 삼국지 대모험 26 - 영웅이 남긴 지혜, 완결","단꿈아이 (지은이), 스튜디오 담 (그림)",단꿈아이,2026-03-09,K432137964,9791194616610,12600,14000,7393,0,181,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=387704893&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/38770/48/coversum/k432137964_1.jpg,"〈설민석의 삼국지 대모험〉 26권에서는 삼국지 영웅들이 남긴 지혜를 가슴에 품고 잃어버린 왕좌를 되찾는 아자드의 이야기가 나온다. 반란을 일으킨 무리를 몰아내고, 백성들과 함께 루마 제국에 맞서는 아자드. 드디어 밝혀지는 마람카의 정체. 과연 이들은 평화를 되찾을 수 있을까?",2026-08-13T15:12:05+09:00
어린이,1108,182,307360418,알기 쉬운 곤충 이야기,"소소한소통 (지은이), 국립생태원 (엮은이)",국립생태원,2022-12-20,K902830152,9791166981678,10800,12000,4022,0,182,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=307360418&amp;partner=openAPI&amp;start=api,https://image.aladin.co.kr/product/30736/4/coversum/k902830152_1.jpg,"쉬운 글과 그림으로 보는 자연 이야기 시리즈. 곤충이라는 분류군의 특징과 주변에서 쉽게 만날 수 있는 곤충, 그리고 사람의 생활에 영향을 주고 있는 곤충의 모습을 담고 있다.",2026-08-13T15:12:05+09:00
